,id,retweet_count,favorite_count,followers_count
746,777641927919427584,4047,0,9008765
747,777621514455814149,2404,8462,9008765
748,777189768882946048,4124,13753,9008765
749,776819012571455488,13080,0,9008765
750,776813020089548800,1145,4725,9008765
751,776477788987613185,2648,8509,9008765
752,776249906839351296,8734,0,9008765
753,776218204058357768,15160,28860,9008765
754,776201521193218049,2411,9260,9008765
755,776113305656188928,4165,11408,9008765
756,776088319444877312,146,1773,9008765
757,775898661951791106,16039,0,9008765
758,775842724423557120,2539,11321,9008765
759,775733305207554048,3836,13444,9008765
760,775729183532220416,4411,12579,9008765
761,775364825476165632,2825,7148,9008765
762,775350846108426240,3733,9814,9009141
763,775085132600442880,4507,15033,9008765
764,774757898236878852,1706,8345,9008765
765,774639387460112384,1657,6521,9008765
766,774314403806253056,5251,21064,9008765
767,773985732834758656,3694,10394,9008765
768,773922284943896577,1669,6202,9008765
769,773704687002451968,1543,6400,9008765
770,773670353721753600,1256,5184,9008765
771,773547596996571136,5864,21356,9008765
772,773336787167145985,4832,0,9008765
773,773308824254029826,7157,22580,9008765
774,773247561583001600,3114,9155,9008765
775,773191612633579521,3948,9669,9008765
776,772877495989305348,3695,8272,9008765
777,772826264096874500,2267,7779,9008765
778,772615324260794368,3226,0,9008765
779,772581559778025472,1634,6288,9008765
780,772193107915964416,1326,5818,9008765
781,772152991789019136,1088,3691,9008765
782,772117678702071809,704,3633,9008765
783,772114945936949249,454,2642,9008765
784,772102971039580160,897,3868,9008765
785,771908950375665664,1803,6341,9008765
786,771770456517009408,3233,11596,9008765
787,771500966810099713,2499,8005,9008765
788,771380798096281600,4832,10169,9008765
789,771171053431250945,7104,0,9008765
790,771136648247640064,2792,8838,9008765
791,771102124360998913,1373,6013,9008765
792,771014301343748096,1584,6662,9008765
793,770787852854652928,1147,4773,9008765
794,770772759874076672,1357,5019,9008765
795,770655142660169732,1711,7113,9008765
796,770414278348247044,1996,6111,9008765
797,770293558247038976,1399,5997,9008765
798,770093767776997377,2909,0,9008765
799,770069151037685760,2186,7332,9008765
800,769940425801170949,9111,30147,9008765
801,769695466921623552,1606,6206,9008765
802,769335591808995329,7375,0,9008765
803,769212283578875904,1642,5204,9008765
804,768970937022709760,6202,13774,9008765
805,768909767477751808,2544,0,9008765
806,768855141948723200,850,4040,9008765
807,768609597686943744,1136,3967,9008765
808,768596291618299904,1223,4864,9008765
809,768554158521745409,5547,0,9008765
810,768473857036525572,3264,13128,9008765
811,768193404517830656,3371,10494,9008765
812,767884188863397888,1306,4582,9008765
813,767754930266464257,5124,15418,9008765
814,767500508068192258,2230,7244,9008765
815,767191397493538821,3598,11853,9008765
816,767122157629476866,2732,9827,9008765
817,766793450729734144,1299,4866,9008765
818,766714921925144576,361,2518,9008765
819,766693177336135680,757,3885,9008765
820,766423258543644672,1506,5790,9008765
821,766313316352462849,1796,6530,9008765
822,766078092750233600,2501,0,9008765
823,766069199026450432,809,4069,9008765
824,766008592277377025,476,3624,9008765
825,765719909049503744,2061,6986,9008765
826,765669560888528897,1179,5000,9008765
827,765395769549590528,3227,25766,9008765
828,765371061932261376,2071,6830,9008765
829,765222098633691136,3226,11206,9008765
830,764857477905154048,1696,6239,9008765
831,764259802650378240,1434,5798,9008765
832,763956972077010945,51,743,9008765
833,763837565564780549,3943,12084,9008765
834,763183847194451968,1405,5182,9008765
835,763167063695355904,2857,0,9008765
836,763103485927849985,2195,7109,9008765
837,762699858130116608,3432,11684,9008765
838,762471784394268675,6102,10807,9008765
839,762464539388485633,3966,9932,9008765
840,762316489655476224,1062,4616,9008765
841,762035686371364864,14767,30618,9008765
842,761976711479193600,1899,5207,9008765
843,761750502866649088,3720,0,9008765
844,761745352076779520,826,4128,9008765
845,761672994376806400,27656,47514,9008765
846,761599872357261312,1129,3983,9008765
847,761371037149827077,17218,0,9008765
848,761334018830917632,1383,4985,9008765
849,761292947749015552,1037,4322,9008765
850,761227390836215808,1497,5141,9008765
851,761004547850530816,3316,10932,9008765
852,760893934457552897,923,3674,9008765
853,760656994973933572,1812,6345,9008765
854,760641137271070720,1227,4808,9008765
855,760539183865880579,3455,7278,9008765
856,760521673607086080,1326,4042,9008765
857,760290219849637889,10916,25764,9008765
858,760252756032651264,823,3793,9008765
859,760190180481531904,1704,5493,9008765
860,760153949710192640,30,0,9008765
861,759943073749200896,1985,5716,9008765
862,759846353224826880,1874,6475,9008765
863,759793422261743616,1814,5739,9008765
864,759557299618865152,1141,4507,9008765
865,759447681597108224,2349,8175,9008765
866,759446261539934208,466,1611,9008765
867,759197388317847553,1850,5849,9008765
868,759159934323924993,1103,0,9008765
869,759099523532779520,3945,13965,9008765
870,759047813560868866,1909,6231,9008765
871,758854675097526272,864,3415,9008765
872,758828659922702336,3668,10776,9008765
873,758740312047005698,1538,5517,9008765
874,758474966123810816,945,3656,9008769
875,758467244762497024,2100,4606,9008769
876,758405701903519748,1816,5010,9008769
877,758355060040593408,1005,3247,9008769
878,758099635764359168,9464,18247,9008769
879,758041019896193024,351,2599,9008769
880,757741869644341248,3111,6598,9008769
881,757729163776290825,7488,0,9008769
882,757725642876129280,1150,4366,9008769
883,757611664640446465,1037,4397,9008769
884,757597904299253760,286,0,9008769
885,757596066325864448,1000,4178,9008769
886,757400162377592832,6503,14520,9008769
887,757393109802180609,1638,5589,9008769
888,757354760399941633,1343,4334,9008769
889,756998049151549440,1893,6031,9008769
890,756939218950160384,1904,6382,9008769
891,756651752796094464,1233,4837,9008769
892,756526248105566208,3414,9988,9008769
893,756303284449767430,1049,3787,9008769
894,756288534030475264,16829,42326,9008769
895,756275833623502848,1452,6124,9008769
896,755955933503782912,2717,7011,9008769
897,755206590534418437,5069,15761,9008769
898,755110668769038337,10540,20322,9008769
899,754874841593970688,7499,0,9008769
900,754856583969079297,2375,6624,9008769
901,754747087846248448,494,2480,9008769
902,754482103782404096,1853,5070,9008769
903,754449512966619136,694,3595,9008769
904,754120377874386944,2232,7571,9008769
905,753655901052166144,2065,5601,9008769
906,753420520834629632,3363,7554,9008769
907,753398408988139520,1803,5502,9008769
908,753375668877008896,2212,7326,9008769
909,753298634498793472,5389,0,9008769
910,753294487569522689,988,3214,9008769
911,753039830821511168,19801,35562,9008769
912,753026973505581056,906,3759,9008769
913,752932432744185856,6504,12089,9008769
914,752917284578922496,1482,6670,9008769
915,752701944171524096,2714,0,9008769
916,752682090207055872,1504,5777,9008769
917,752660715232722944,1474,4191,9008769
918,752568224206688256,2163,5265,9008769
919,752519690950500352,3259,7057,9008769
920,752334515931054080,1041,3673,9008769
921,752309394570878976,15350,0,9008769
922,752173152931807232,1735,5714,9008769
923,751950017322246144,863,2937,9008769
924,751937170840121344,1239,4962,9008769
925,751830394383790080,1846,5573,9008769
926,751793661361422336,2729,5552,9008769
927,751598357617971201,2903,7626,9008769
928,751583847268179968,1038,4213,9008769
929,751538714308972544,1186,4835,9008769
930,751456908746354688,950,3088,9008769
931,751251247299190784,5556,12020,9008769
932,751205363882532864,1718,6055,9008769
933,751132876104687617,1223,4848,9008769
934,750868782890057730,1290,4580,9008769
935,750719632563142656,4746,12614,9009145
936,750506206503038976,1083,4252,9008769
937,750429297815552001,4047,12624,9008769
938,750383411068534784,1081,4367,9008769
939,750381685133418496,28,685,9008769
940,750147208377409536,907,2990,9008769
941,750132105863102464,1221,3472,9008769
942,750117059602808832,1245,4170,9008769
943,750101899009982464,799,2921,9008769
944,750086836815486976,505,2083,9008769
945,750071704093859840,3133,7466,9008769
946,750056684286914561,853,3046,9008769
947,750041628174217216,580,3043,9008769
948,750026558547456000,740,2610,9008769
949,750011400160841729,853,3097,9008769
950,749996283729883136,775,2920,9008769
951,749981277374128128,2342,4900,9008769
952,749774190421639168,1258,4479,9008769
